model,area,school,condval,condsd
Type + PROATCE,Reading,7600476,-15.5664790295006,27.3663717601862
Type + PROATCE,Reading,7600477,26.9431859671203,17.0546961924089
Type + PROATCE,Reading,7600478,23.4917044458968,22.5830277226631
Type + PROATCE,Reading,7600480,50.0274576467594,15.878753908165
Type + PROATCE,Reading,7600481,4.04132209424702,18.9620290637893
Type + PROATCE,Reading,7600483,-35.5731033233605,12.6789637663131
Type + PROATCE,Reading,7600485,4.07355693418532,15.0956058569743
Type + PROATCE,Reading,7600488,101.223628989948,14.8627673499922
Type + PROATCE,Reading,7600489,13.4978084768474,19.4894605213688
Type + PROATCE,Reading,7600490,-39.6906165274999,19.5077890399302
Type + PROATCE,Reading,7600492,16.3506726216239,20.2521670378642
Type + PROATCE,Reading,7600493,-29.9621010539211,11.8386886622745
Type + PROATCE,Reading,7600497,112.230007767372,15.5136612767589
Type + PROATCE,Reading,7600498,18.9536165035026,15.0373504788265
Type + PROATCE,Reading,7600499,10.116422298196,14.0260727385484
Type + PROATCE,Reading,7600500,60.5272389510834,16.4660303976854
Type + PROATCE,Reading,7600501,20.2294425602955,14.243529038765
Type + PROATCE,Reading,7600502,2.42887108675206,15.1607054869513
Type + PROATCE,Reading,7600503,-3.07389522516703,23.5559226008197
Type + PROATCE,Reading,7600504,-23.909722269365,18.2623123030266
Type + PROATCE,Reading,7600505,9.41051139513649,12.603686915369
Type + PROATCE,Reading,7600506,55.4885321004343,13.6975181949688
Type + PROATCE,Reading,7600507,-38.9638261829796,18.9826789917178
Type + PROATCE,Reading,7600508,-39.7398295758046,12.724116147644
Type + PROATCE,Reading,7600509,50.6940858118606,17.1472178389644
Type + PROATCE,Reading,7600512,-28.1692154067944,20.3193239785983
Type + PROATCE,Reading,7600514,-54.2702565503836,13.72332231585
Type + PROATCE,Reading,7600515,-51.7669083184212,15.7349196337051
Type + PROATCE,Reading,7600516,-18.6359465340055,15.7393774602035
Type + PROATCE,Reading,7600517,-9.11918501826806,12.5890298618257
Type + PROATCE,Reading,7600520,-24.8587916754575,13.9071913156547
Type + PROATCE,Reading,7600521,-63.1580712198609,17.9644509468667
Type + PROATCE,Reading,7600522,-10.7994032573117,26.6458716411241
Type + PROATCE,Reading,7600523,8.45430390572761,18.078777433666
Type + PROATCE,Reading,7600524,-7.05167804158389,18.5720761880572
Type + PROATCE,Reading,7600526,103.852226610365,14.2504245965476
Type + PROATCE,Reading,7600527,10.9103145540831,15.2611452300402
Type + PROATCE,Reading,7600529,18.7320411547021,15.9356353330286
Type + PROATCE,Reading,7600530,-3.5313733938502,14.5721939598552
Type + PROATCE,Reading,7600531,32.4399750175073,11.1160599807256
Type + PROATCE,Reading,7600532,-7.42525509052704,20.4347561392357
Type + PROATCE,Reading,7600533,37.4602699682146,12.5843766976434
Type + PROATCE,Reading,7600535,-16.5448033669484,26.0825887025998
Type + PROATCE,Reading,7600537,-7.78936980550675,16.680929098229
Type + PROATCE,Reading,7600539,-35.6016242270487,21.4180857386135
Type + PROATCE,Reading,7600540,-26.1463178662634,12.7113869480677
Type + PROATCE,Reading,7600541,61.608915022205,13.0276936456169
Type + PROATCE,Reading,7600542,24.6970263842093,12.6063947392601
Type + PROATCE,Reading,7600543,44.9740043541052,15.3088664935851
Type + PROATCE,Reading,7600544,16.5190943245863,24.881441197265
Type + PROATCE,Reading,7600546,-13.1597122295854,12.7653735824088
Type + PROATCE,Reading,7600547,43.4425903556486,11.696445585411
Type + PROATCE,Reading,7600548,-13.6351424132211,18.2982511539567
Type + PROATCE,Reading,7600549,12.0068666627832,20.1802084254847
Type + PROATCE,Reading,7600550,-14.1269527795072,15.1224056326344
Type + PROATCE,Reading,7600551,38.597305235313,9.39091799085391
Type + PROATCE,Reading,7600552,-14.9758613585464,26.154457848945
Type + PROATCE,Reading,7600553,-5.77434238095552,16.3848938825355
Type + PROATCE,Reading,7600554,-45.3608374777976,23.2663176427319
Type + PROATCE,Reading,7600555,6.3385654396696,12.9182075536115
Type + PROATCE,Reading,7600556,-26.3135745626427,15.6309266392203
Type + PROATCE,Reading,7600557,-7.58142683384296,15.8070879330177
Type + PROATCE,Reading,7600558,-7.29860255320794,18.8887050798343
Type + PROATCE,Reading,7600560,-59.5705565461446,9.62389786910468
Type + PROATCE,Reading,7600561,15.260056211212,27.1912441958857
Type + PROATCE,Reading,7600563,19.1529187412544,14.8398296998134
Type + PROATCE,Reading,7600565,-24.5210410260663,20.5538681490576
Type + PROATCE,Reading,7600566,-21.1287679739112,18.4692649859818
Type + PROATCE,Reading,7600567,-34.2272824353249,17.7528100053586
Type + PROATCE,Reading,7600568,13.0885099947648,11.9459628160946
Type + PROATCE,Reading,7600570,-49.0242101067083,15.6409034509947
Type + PROATCE,Reading,7600571,-0.708215697733169,17.7506823451173
Type + PROATCE,Reading,7600573,-25.1193969418726,16.3082960316415
Type + PROATCE,Reading,7600574,-4.59248908892077,13.6942343304777
Type + PROATCE,Reading,7600575,13.1929012234526,11.7849269301423
Type + PROATCE,Reading,7600577,-44.5697928338837,18.4593004212626
Type + PROATCE,Reading,7600578,-18.9951706875552,15.2569370152842
Type + PROATCE,Reading,7600579,-27.2227469742318,14.790442182357
Type + PROATCE,Reading,7600580,13.3736020060658,27.599504466264
Type + PROATCE,Reading,7600581,-8.45983972950182,14.7858368156559
Type + PROATCE,Reading,7600582,-46.0366990977405,14.2170772300756
Type + PROATCE,Reading,7600583,57.3093233738805,10.8805960043426
Type + PROATCE,Reading,7600584,39.8515599688407,13.6189425208145
Type + PROATCE,Reading,7600586,2.1312150088728,14.3850917307972
Type + PROATCE,Reading,7600587,11.058205277065,16.093911407344
Type + PROATCE,Reading,7600589,-31.0377520052458,11.9948389882141
Type + PROATCE,Reading,7600590,7.42917879763577,11.631332119119
Type + PROATCE,Reading,7600591,8.08013725863892,25.6075531884485
Type + PROATCE,Reading,7600593,-15.9103356121852,19.1030874670528
Type + PROATCE,Reading,7600594,14.1449175321919,12.7558605183938
Type + PROATCE,Reading,7600595,-21.5737961306144,12.550161993172
Type + PROATCE,Reading,7600596,-20.3886999022299,15.8707016805233
Type + PROATCE,Reading,7600597,13.6255545814841,22.6350444115529
Type + PROATCE,Reading,7600598,82.2738112813719,12.1042223241863
Type + PROATCE,Reading,7600600,-14.805807812504,20.8159013821352
Type + PROATCE,Reading,7600601,43.0954810468669,12.240584074159
Type + PROATCE,Reading,7600602,-6.86346865267286,17.0323604595482
Type + PROATCE,Reading,7600603,31.1703168208368,18.5800375039513
Type + PROATCE,Reading,7600604,18.0909080498714,23.8282214439553
Type + PROATCE,Reading,7600605,-9.99062307399927,11.4474448249081
Type + PROATCE,Reading,7600608,-11.8343751051119,14.1344397992662
Type + PROATCE,Reading,7600609,-22.262341030255,22.5093469352499
Type + PROATCE,Reading,7600610,-52.6956963845806,18.2959713787808
Type + PROATCE,Reading,7600611,20.6814165552438,15.8238352205838
Type + PROATCE,Reading,7600612,-14.7554530312775,16.462418181907
Type + PROATCE,Reading,7600613,11.073363412387,21.0993370806818
Type + PROATCE,Reading,7600615,30.8416758345246,15.9494724007818
Type + PROATCE,Reading,7600616,22.4977865354631,11.8822219280674
Type + PROATCE,Reading,7600617,34.6174333920115,12.9419347297209
Type + PROATCE,Reading,7600618,7.11208590096095,22.9979151883542
Type + PROATCE,Reading,7600619,-57.6432169420697,19.578104234758
Type + PROATCE,Reading,7600620,9.34546266916224,13.8670688178831
Type + PROATCE,Reading,7600621,9.89459084174032,13.0802196140713
Type + PROATCE,Reading,7600622,-20.4055916021519,17.5573140665535
Type + PROATCE,Reading,7600624,10.4736471636662,13.5219474990921
Type + PROATCE,Reading,7600625,-16.0933431324592,15.0997980770188
Type + PROATCE,Mathematics,7600001,-8.39440194993254,10.7123603621347
Type + PROATCE,Mathematics,7600002,1.10698988484569,11.3332919180823
Type + PROATCE,Mathematics,7600005,4.83826835558188,13.3205347096747
Type + PROATCE,Mathematics,7600006,8.12033644674109,12.4275916545793
Type + PROATCE,Mathematics,7600007,-0.187018741314042,17.471079237293
Type + PROATCE,Mathematics,7600009,-11.6250324776567,12.6811581385479
Type + PROATCE,Mathematics,7600010,0.0485026656093411,20.6197475069532
Type + PROATCE,Mathematics,7600011,-37.83792717005,8.97456254239661
Type + PROATCE,Mathematics,7600012,-14.3939723644583,20.057198828168
Type + PROATCE,Mathematics,7600013,-16.526339241666,17.8885374375241
Type + PROATCE,Mathematics,7600014,-19.6034992154439,20.1558017032088
Type + PROATCE,Mathematics,7600015,4.90427027130863,13.5400781995775
Type + PROATCE,Mathematics,7600016,18.4072984551066,15.6039195824489
Type + PROATCE,Mathematics,7600017,-8.0716911118351,15.5215937816406
Type + PROATCE,Mathematics,7600018,34.6312421761238,19.0919464737045
Type + PROATCE,Mathematics,7600019,28.2517232738188,10.7806958552656
Type + PROATCE,Mathematics,7600022,32.7396373523309,10.2153314594261
Type + PROATCE,Mathematics,7600023,-4.26004870690813,17.8048627965607
Type + PROATCE,Mathematics,7600024,16.6352297130937,23.4045222832095
Type + PROATCE,Mathematics,7600025,37.9564163784482,12.68098440515
Type + PROATCE,Mathematics,7600026,-27.4001317944908,11.3060142176326
Type + PROATCE,Mathematics,7600027,-31.3483621869894,11.8911931592328
Type + PROATCE,Mathematics,7600028,-37.2065538985174,18.1544028449935
Type + PROATCE,Mathematics,7600029,7.34878940034068,12.9263390365262
Type + PROATCE,Mathematics,7600031,25.5460251295186,15.1413558403215
Type + PROATCE,Mathematics,7600033,-17.8070268200887,13.1102632114063
Type + PROATCE,Mathematics,7600034,9.82866541717476,14.4424626002348
Type + PROATCE,Mathematics,7600035,31.0076069080333,12.1066747811164
Type + PROATCE,Mathematics,7600036,-16.6627365892243,9.77967486194618
Type + PROATCE,Mathematics,7600037,7.63620913475066,20.4741517054729
Type + PROATCE,Mathematics,7600038,5.65350180225482,15.8951871291761
Type + PROATCE,Mathematics,7600039,25.0079622374714,16.9011849640143
Type + PROATCE,Mathematics,7600041,-13.6814346663578,11.8758184729056
Type + PROATCE,Mathematics,7600042,-42.8391987945374,14.9083965920853
Type + PROATCE,Mathematics,7600043,5.32262844487769,11.8339674848342
Type + PROATCE,Mathematics,7600044,-14.1226117172803,12.960769068481
Type + PROATCE,Mathematics,7600045,26.6462158086391,16.0376790015527
Type + PROATCE,Mathematics,7600046,-8.29844167365235,13.6027800162027
Type + PROATCE,Mathematics,7600047,-28.4393771189365,13.4987860279684
Type + PROATCE,Mathematics,7600048,-4.94009800671942,12.5545599571786
Type + PROATCE,Mathematics,7600050,-32.1072622153157,17.8201939498118
Type + PROATCE,Mathematics,7600051,28.1701806669491,13.4648923844558
Type + PROATCE,Mathematics,7600052,-1.7109372293338,21.664878338548
Type + PROATCE,Mathematics,7600053,-0.632686957490097,16.7727536943335
Type + PROATCE,Mathematics,7600054,8.81394438461342,15.6202012203675
Type + PROATCE,Mathematics,7600055,-0.78219960580616,14.3585000447026
Type + PROATCE,Mathematics,7600057,14.1497880589006,15.6650100802804
Type + PROATCE,Mathematics,7600058,-11.9030064797351,11.707337890439
Type + PROATCE,Mathematics,7600060,-4.66844967193013,10.2927557839665
Type + PROATCE,Mathematics,7600061,-2.76256625080899,13.014584380367
Type + PROATCE,Mathematics,7600062,12.0340556266573,20.4821588708936
Type + PROATCE,Mathematics,7600063,56.0849078956076,11.7202787253185
Type + PROATCE,Mathematics,7600064,-1.61776737933857,12.7367902645307
Type + PROATCE,Mathematics,7600065,-20.3809040084914,13.4856959732976
Type + PROATCE,Mathematics,7600066,25.7619041530752,11.6678663966798
Type + PROATCE,Mathematics,7600067,-0.303190008245917,15.5454769438598
Type + PROATCE,Mathematics,7600068,-8.75445616720078,12.6215490268056
Type + PROATCE,Mathematics,7600069,-16.9675657881047,17.3142071013573
Type + PROATCE,Mathematics,7600070,-22.2189711277374,12.9426990606601
Type + PROATCE,Mathematics,7600071,19.9413163459282,21.9597692621381
Type + PROATCE,Mathematics,7600072,-5.31997460167986,14.0529085848041
Type + PROATCE,Mathematics,7600073,24.2275618325079,18.2851700849893
Type + PROATCE,Mathematics,7600074,-3.77537602632576,14.6669307035384
Type + PROATCE,Mathematics,7600075,18.3386917917025,10.7268904390419
Type + PROATCE,Mathematics,7600076,-47.7424111494427,13.6689760257433
Type + PROATCE,Mathematics,7600077,3.69908554886054,18.2757100696124
Type + PROATCE,Mathematics,7600078,30.0740526699499,11.6037795579053
Type + PROATCE,Mathematics,7600080,-28.2074081717733,20.0449701360732
Type + PROATCE,Mathematics,7600081,-16.8106520006549,16.5192896418213
Type + PROATCE,Mathematics,7600082,31.6111825703285,19.2031475629151
Type + PROATCE,Mathematics,7600083,5.68816024708894,10.4929182198936
Type + PROATCE,Mathematics,7600084,-20.0516718123602,14.1138142268208
Type + PROATCE,Mathematics,7600085,-2.44867603983905,11.7026288771153
Type + PROATCE,Mathematics,7600086,-5.5963362743764,13.7591891759141
Type + PROATCE,Mathematics,7600087,6.80392511723166,12.7230148402484
Type + PROATCE,Mathematics,7600088,-13.1801853101391,11.4370388666036
Type + PROATCE,Mathematics,7600089,7.34437128509457,12.2003141436953
Type + PROATCE,Mathematics,7600092,-14.0221681376568,11.708778899674
Type + PROATCE,Mathematics,7600093,-4.41307481563989,13.9610741675374
Type + PROATCE,Mathematics,7600094,2.39444216083978,9.21600599400643
Type + PROATCE,Mathematics,7600095,26.6961797186242,17.5288544724555
Type + PROATCE,Mathematics,7600097,-12.5172612252065,14.5122038749651
Type + PROATCE,Mathematics,7600098,-2.72337128676948,11.2424595687951
Type + PROATCE,Mathematics,7600099,27.9423556803478,13.8372769465816
Type + PROATCE,Mathematics,7600100,-31.179976085101,12.5724862562055
Type + PROATCE,Mathematics,7600101,-10.1174770050684,12.7949527137866
Type + PROATCE,Mathematics,7600102,39.4695244193007,21.6643063582665
Type + PROATCE,Mathematics,7600103,-17.3382272673168,11.5873178888805
Type + PROATCE,Mathematics,7600105,-17.7098949902096,15.0055189302417
Type + PROATCE,Mathematics,7600106,-8.64693669807095,12.7153237991254
Type + PROATCE,Mathematics,7600107,2.77776265493818,13.0998759032996
Type + PROATCE,Mathematics,7600108,27.6349108791487,11.9615858396371
Type + PROATCE,Mathematics,7600109,-20.7223101693211,12.3979326880403
Type + PROATCE,Mathematics,7600110,7.64197042269769,13.2474819495411
Type + PROATCE,Mathematics,7600111,-7.80517786560347,17.1631026073259
Type + PROATCE,Mathematics,7600113,30.052593674034,12.2641936728605
Type + PROATCE,Mathematics,7600114,22.8343126512079,15.9697626654878
Type + PROATCE,Mathematics,7600115,5.13801139744184,18.6109594286042
Type + PROATCE,Mathematics,7600116,-18.5026456700595,13.3156199063508
Type + PROATCE,Mathematics,7600117,3.59027781646199,11.7385386545201
Type + PROATCE,Mathematics,7600119,-23.4243653498372,11.6478374856886
Type + PROATCE,Mathematics,7600121,-21.8304759500267,11.470452089241
Type + PROATCE,Mathematics,7600122,-3.87460586247324,19.6873066376465
Type + PROATCE,Mathematics,7600123,13.8780957820383,12.9658003200827
Type + PROATCE,Mathematics,7600124,-20.4848204458515,11.2733442305638
Type + PROATCE,Mathematics,7600125,1.60599328000006,20.9153895456745
Type + PROATCE,Mathematics,7600127,-61.720603769824,14.0541974590607
Type + PROATCE,Mathematics,7600128,6.61341666804785,15.9109893201886
Type + PROATCE,Mathematics,7600129,-26.8039692877418,15.7871043423799
Type + PROATCE,Mathematics,7600130,10.9906436220237,11.0129437801714
Type + PROATCE,Mathematics,7600131,8.46882112050047,9.76183735361912
Type + PROATCE,Mathematics,7600132,7.8330683117016,15.6232528822274
Type + PROATCE,Mathematics,7600133,-25.660835158335,13.2125152235161
Type + PROATCE,Mathematics,7600136,0.263436110656157,12.6815198521253
Type + PROATCE,Mathematics,7600137,18.7052107019676,17.7081741482266
Type + PROATCE,Mathematics,7600138,-18.6638709561155,12.3867793211255
Type + PROATCE,Mathematics,7600139,19.03050857608,14.0420737733265
Type + PROATCE,Mathematics,7600140,3.77910049083966,10.7363142008334
Type + PROATCE,Mathematics,7600143,-3.12548254738874,14.8171237069058
Type + PROATCE,Mathematics,7600144,4.6674047389325,11.2037976958794
Type + PROATCE,Mathematics,7600145,2.95995183029045,16.5694841006102
Type + PROATCE,Mathematics,7600147,-3.77244866782296,11.7067150263102
Type + PROATCE,Mathematics,7600148,-3.68157336902651,21.365636900028
Type + PROATCE,Mathematics,7600149,47.3656165926097,12.861014135087
Type + PROATCE,Mathematics,7600150,-1.53940718631251,13.1162782297257
Type + PROATCE,Mathematics,7600151,-3.50274854667264,15.3411863550176
Type + PROATCE,Mathematics,7600152,-48.0506482549385,22.2195724863277
Type + PROATCE,Mathematics,7600153,-33.7379436083045,14.2783632133078
Type + PROATCE,Mathematics,7600155,4.05665651500257,18.1880759807795
Type + PROATCE,Mathematics,7600156,-51.6275639920602,10.4660621259279
Type + PROATCE,Mathematics,7600158,35.3633719903619,12.5195635077306
Type + PROATCE,Mathematics,7600159,16.2613191666271,10.7302944436015
Type + PROATCE,Mathematics,7600161,9.66043207829905,13.3379080623153
Type + PROATCE,Mathematics,7600163,-9.91338533695281,11.1707942138815
Type + PROATCE,Mathematics,7600164,-3.2870455676474,12.1013507988944
Type + PROATCE,Mathematics,7600165,14.4448494004735,11.2955329653698
Type + PROATCE,Mathematics,7600166,-8.71005889492674,15.0548444782603
Type + PROATCE,Mathematics,7600170,-2.58353141179988,14.1943689472227
Type + PROATCE,Mathematics,7600172,-4.88277378132498,12.8859888992675
Type + PROATCE,Mathematics,7600175,5.84666988983867,18.8172958794308
Type + PROATCE,Mathematics,7600176,6.49435904770708,12.0321667001389
Type + PROATCE,Mathematics,7600178,-5.98367331674143,11.6645308199021
Type + PROATCE,Mathematics,7600179,0.978072934141655,11.521025826688
Type + PROATCE,Mathematics,7600182,-25.5294148947371,15.001916790787
Type + PROATCE,Mathematics,7600183,48.6096146920691,13.8917546092531
Type + PROATCE,Mathematics,7600184,2.85395662321285,15.6153531059045
Type + PROATCE,Mathematics,7600185,-43.4953769058943,12.3289301447891
Type + PROATCE,Mathematics,7600186,44.8921955176754,14.0779606349139
Type + PROATCE,Mathematics,7600187,23.9561822913936,12.6778798957638
Type + PROATCE,Mathematics,7600188,-34.3229180222688,12.3358425835536
Type + PROATCE,Mathematics,7600191,-6.79442172867574,18.1209618759679
Type + PROATCE,Mathematics,7600192,6.51539851469298,22.0208199187363
Type + PROATCE,Mathematics,7600193,-8.41534826564488,15.467417501937
Type + PROATCE,Mathematics,7600194,-8.24719097972141,12.4477984966689
Type + PROATCE,Mathematics,7600195,24.6998391884719,7.79991358388772
Type + PROATCE,Mathematics,7600196,37.5144936263649,12.2208451910568
Type + PROATCE,Mathematics,7600197,-32.9500032631105,12.8982464683494
Type + PROATCE,Mathematics,7600198,0.839030758792744,11.1687590216338
Type + PROATCE,Mathematics,7600200,-38.2062948473209,11.9577920883375
Type + PROATCE,Mathematics,7600201,-0.35965966912585,15.7406423710754
Type + PROATCE,Mathematics,7600202,-15.3707644453365,14.3752065501795
Type + PROATCE,Mathematics,7600203,18.0014690026602,24.6508390399459
Type + PROATCE,Mathematics,7600204,-7.49189385479183,10.7585690263839
Type + PROATCE,Mathematics,7600205,-20.6831689749149,13.9995616887049
Type + PROATCE,Mathematics,7600206,-45.7507079297298,13.5532395228475
Type + PROATCE,Mathematics,7600207,4.88772660740536,16.6688967204693
Type + PROATCE,Mathematics,7600208,-25.0521158513283,13.5028020546129
Type + PROATCE,Mathematics,7600209,11.5969296137647,17.6820389483208
Type + PROATCE,Mathematics,7600212,-4.73982314197592,23.7251119358141
Type + PROATCE,Mathematics,7600213,-37.3281992932939,7.94671834119492
Type + PROATCE,Mathematics,7600214,-1.35291846101204,10.6704473296167
Type + PROATCE,Mathematics,7600215,23.272937121554,13.3906274440435
Type + PROATCE,Mathematics,7600217,-9.66681223425875,10.0587004304452
Type + PROATCE,Mathematics,7600218,-12.936184419176,14.8005612511316
Type + PROATCE,Mathematics,7600219,17.4286935415204,9.9704201117382
Type + PROATCE,Mathematics,7600220,-24.2183569000576,19.0919464737045
Type + PROATCE,Mathematics,7600222,33.6712541110516,10.5345604249402
Type + PROATCE,Mathematics,7600223,-38.6072379945649,10.5538173004942
Type + PROATCE,Mathematics,7600224,-6.83058291391367,17.433637703593
Type + PROATCE,Mathematics,7600225,-3.11384308362061,13.5574906930608
Type + PROATCE,Mathematics,7600227,-5.22979778562529,10.1489445293498
Type + PROATCE,Mathematics,7600228,-7.95024576740704,20.8441740843974
Type + PROATCE,Mathematics,7600229,19.2831287907995,15.1045201796261
Type + PROATCE,Mathematics,7600230,-14.4170453853438,10.3485653919514
Type + PROATCE,Mathematics,7600231,6.39423074158358,10.7996111670987
Type + PROATCE,Mathematics,7600232,-21.7320411905234,15.2443862760975
Type + PROATCE,Mathematics,7600233,27.6955074843266,8.97147411035945
Type + PROATCE,Mathematics,7600234,18.1092969072722,13.6453620157809
Type + PROATCE,Mathematics,7600235,4.94036797805024,22.5062614666601
Type + PROATCE,Mathematics,7600236,-35.0077999046603,14.3717236492237
Type + PROATCE,Mathematics,7600237,-19.7203009870992,12.2034029520486
Type + PROATCE,Mathematics,7600238,-28.4032736754258,18.9426427925353
Type + PROATCE,Mathematics,7600239,6.56502510582499,11.229212456814
Type + PROATCE,Mathematics,7600241,-9.87448311140287,19.8740616133396
Type + PROATCE,Mathematics,7600242,-16.7414511266379,11.5902053965711
Type + PROATCE,Mathematics,7600243,-7.53994169569387,14.20545247813
Type + PROATCE,Mathematics,7600244,-5.2048485020627,16.4131922800394
Type + PROATCE,Mathematics,7600245,11.3138500645797,16.889778457004
Type + PROATCE,Mathematics,7600246,-7.46332514089541,15.8375123321358
Type + PROATCE,Mathematics,7600247,79.7008579378843,12.208190461093
Type + PROATCE,Mathematics,7600249,14.1878297103419,25.1707899870814
Type + PROATCE,Mathematics,7600250,-16.4961811093387,12.4460734988817
Type + PROATCE,Mathematics,7600251,12.0069102157939,16.2050182780597
Type + PROATCE,Mathematics,7600252,-22.8913828249992,22.9554695662546
Type + PROATCE,Mathematics,7600253,24.6525148234924,8.13922813103992
Type + PROATCE,Mathematics,7600254,31.413660742841,12.2488281930997
Type + PROATCE,Mathematics,7600255,21.4603007750118,11.4130467553433
Type + PROATCE,Mathematics,7600256,19.0623745832696,25.7433250214813
Type + PROATCE,Mathematics,7600259,-2.97035777385143,19.7632843217675
Type + PROATCE,Mathematics,7600260,-13.1174456691953,12.9327988124885
Type + PROATCE,Mathematics,7600261,-29.1337501322464,14.9152420002469
Type + PROATCE,Mathematics,7600262,-8.91301920656763,17.1395720082082
Type + PROATCE,Mathematics,7600263,-13.9817115396171,8.26769549385226
Type + PROATCE,Mathematics,7600264,-0.57860453053857,18.7647230535101
Type + PROATCE,Mathematics,7600268,-2.4563945826638,13.4318142307824
Type + PROATCE,Mathematics,7600269,6.41639965262841,9.83403968469047
Type + PROATCE,Mathematics,7600270,4.78031027948066,12.7706070311057
Type + PROATCE,Mathematics,7600271,-3.76166847317361,17.0076924252102
Type + PROATCE,Mathematics,7600273,-26.161093832832,13.4271561098175
Type + PROATCE,Mathematics,7600274,-22.5025665627583,11.2740151645432
Type + PROATCE,Mathematics,7600275,18.1432729978171,21.699732612041
Type + PROATCE,Mathematics,7600276,26.4698784121949,7.64130104837493
Type + PROATCE,Mathematics,7600277,12.2132411588008,13.4234746059042
Type + PROATCE,Mathematics,7600278,6.35027394683952,17.856131600507
Type + PROATCE,Mathematics,7600279,5.04063483106559,16.1989631505793
Type + PROATCE,Mathematics,7600280,-3.21935548285145,11.5452040647571
Type + PROATCE,Mathematics,7600281,-22.3136204366949,10.7596898317322
Type + PROATCE,Mathematics,7600282,-1.2233978696539,9.69497098095051
Type + PROATCE,Mathematics,7600283,0.0831903132519318,11.7030039108441
Type + PROATCE,Mathematics,7600284,-13.3292577783479,12.5625610317104
Type + PROATCE,Mathematics,7600285,20.1941012283833,16.2967461457746
Type + PROATCE,Mathematics,7600286,2.35003592183577,12.513907754798
Type + PROATCE,Mathematics,7600287,21.8672449851607,15.7050000270943
Type + PROATCE,Mathematics,7600288,10.8419250478308,17.6498076175804
Type + PROATCE,Mathematics,7600289,-20.4964033272633,20.7533825045574
Type + PROATCE,Mathematics,7600290,-5.09457700872066,13.5395920534671
Type + PROATCE,Mathematics,7600291,14.6740146409185,11.4389248227805
Type + PROATCE,Mathematics,7600293,-18.9619665153009,15.6781223999149
Type + PROATCE,Mathematics,7600294,51.9154421711421,13.8472018304166
Type + PROATCE,Mathematics,7600295,-5.31355536081138,13.1603822913601
Type + PROATCE,Mathematics,7600296,14.738127841636,14.91861226789
Type + PROATCE,Mathematics,7600297,7.22211666678936,13.4807317925568
Type + PROATCE,Mathematics,7600298,-11.3231538831886,13.7555672756818
Type + PROATCE,Mathematics,7600299,5.192770231481,15.9354460074434
Type + PROATCE,Mathematics,7600300,-34.3686164461521,13.2939184692296
Type + PROATCE,Mathematics,7600302,-20.3829717391043,15.8636233121984
Type + PROATCE,Mathematics,7600304,44.5437548502901,15.2057875993
Type + PROATCE,Mathematics,7600305,-3.04033863700599,17.4295134011167
Type + PROATCE,Mathematics,7600307,30.7626784346299,11.9229718557315
Type + PROATCE,Mathematics,7600308,-5.70789164904641,12.114708243914
Type + PROATCE,Mathematics,7600309,-3.57164401269891,15.2558262590612
